dataset,subject,session,task,stage,n_trials,mu_ERD_C3,mu_ERD_Cz,mu_ERD_C4,beta_ERD_C3,beta_ERD_Cz,beta_ERD_C4,LI_mu,LI_beta
PhysionetMI,52,0,right_hand,late,7,-4.411662338680885,-3.6167259219880283,-3.94248959471553,-1.4061695311035456,0.09361711030435813,-0.5631650962974162,0.05616042749830753,0.42806561316534014
PhysionetMI,53,0,left_hand,early,7,0.07261064021669432,0.12600617913335124,-0.4228265840715498,1.8317039942438809,1.83287348328662,0.9211326389148794,0.7068825810534993,-0.3307756604082097
PhysionetMI,53,0,left_hand,mid,7,-2.4403457426188373,-2.3125353820271286,-2.572019819010078,0.8808042789291138,0.5826451663471802,-0.07448437816891358,0.026269846995846287,-0.8440589080264347
PhysionetMI,53,0,left_hand,late,8,0.25661688466646637,-0.4922749877994632,-1.61550995034372,0.4784941507826551,1.180622961872152,0.7945772600585421,0.7258552360154912,0.24828387990193831
PhysionetMI,53,0,right_hand,early,7,-1.2233889971495882,-1.1281588797869817,-0.27810011334951096,0.44654284491233004,0.27288255845253107,-0.21973713062636463,0.6295675920592329,0.3404060194103695
PhysionetMI,53,0,right_hand,mid,8,-2.232355849193561,-0.925769488214919,-1.0047467615116255,-1.5673068868105853,-1.7198983232525311,-0.8251616874153296,0.3792308231509866,0.3102006050948349
PhysionetMI,53,0,right_hand,late,8,-3.841342546534596,-1.9283415364277787,-2.22986242405932,0.9267636805960081,0.6815466266846526,0.682824593646709,0.26543003082263467,0.15155371771335013
PhysionetMI,54,0,left_hand,early,7,-4.177325152636548,-4.138602523042033,-2.574440386970862,-0.8222096577036007,-0.479548096791006,-0.19878161388183457,-0.23740231444098506,-0.6106105518940261
PhysionetMI,54,0,left_hand,mid,8,-2.5312778200637447,-4.237784715069463,-6.038876423330102,1.0816416932143933,1.5844153868244617,0.35498421086068754,0.4092806854637568,-0.5058084225632404
PhysionetMI,54,0,left_hand,late,8,-2.0901265874425574,-2.235010768730462,-4.34046684992725,0.38122330780131175,-0.2293094938294769,-1.53193160747985,0.3499428605464925,0.6014715747728289
PhysionetMI,54,0,right_hand,early,7,-4.585710490165135,-4.522625070631439,-2.9454265928510743,-0.2104822280322102,-0.2844157828091181,-0.6261927902124523,0.21780029751591368,-0.49686025411921536
PhysionetMI,54,0,right_hand,mid,7,-0.23345665692867115,0.4200454006339768,0.6695913976440099,-0.8349378041308284,0.13985229037546945,1.5013257265638753,-0.48295850758652714,-0.28523662406992756
PhysionetMI,54,0,right_hand,late,8,-2.999194421183672,-3.755749398160264,-5.817039635668309,-2.3572817986617447,-2.192954864780568,-1.3566317387560147,-0.31962005503864843,0.26943278291865413
PhysionetMI,55,0,left_hand,early,7,0.7309782810346176,1.2956991478696744,0.8686519284352431,-0.655716478330251,0.49288312503932963,0.43698516014304645,0.08606592110201046,-0.20017478741297756
PhysionetMI,55,0,left_hand,mid,8,0.4793239286816436,1.1409168843992707,0.8475642194710324,0.10805598725931598,0.2641978910240318,-0.08633140898276315,0.27752172728504765,-0.11175919167875609
PhysionetMI,55,0,left_hand,late,8,-3.029982460367558,-3.536250907347554,-4.814928286488104,-0.3276382884117234,-0.10512193164747821,-0.3984823261981469,0.22752914388936477,0.09756511020484739
PhysionetMI,55,0,right_hand,early,7,-0.18228029740610868,-0.17148650939290336,0.25801110826701706,-0.43812950790947414,-0.5049155213499716,-0.8214385221312269,-0.17200156506604916,-0.30431783363806614
PhysionetMI,55,0,right_hand,mid,7,-1.563313525461202,-0.049177402432112896,0.19602785928647798,0.3770705007601171,1.398958058745262,0.6284007834561945,0.7771576784518239,-0.24996266590743094
PhysionetMI,55,0,right_hand,late,8,-3.469685171692693,-2.8895596017312957,-2.919482609997826,-0.7719113702694631,-0.03665428316787632,0.7412754479782016,0.0861149026750536,0.02024596164982409
PhysionetMI,56,0,left_hand,early,7,-0.025755819183455295,-1.1332522844630446,-1.5019875651696117,1.178697141622724,0.834829136904024,0.18578762584642913,0.9662825322010977,-0.7276809089030315
PhysionetMI,56,0,left_hand,mid,7,0.8474967589535944,2.0605054010850283,2.484060188486105,1.3463040213423239,1.2236142592265253,1.2944277070685717,0.4912308135060423,-0.01964467413165426
PhysionetMI,56,0,left_hand,late,8,-1.720953333060658,-2.125742225175701,-0.965503651065227,0.4461840925234911,0.7824708653319783,0.9356352429915858,-0.28120669210761173,0.3542077736852991
PhysionetMI,56,0,right_hand,early,7,2.05753468436266,2.279179480777479,0.96185056329435,0.5711646861029224,1.5264485923515383,1.2048003173105808,0.3628831802495365,-0.35678384990119494
PhysionetMI,56,0,right_hand,mid,8,3.448830113747156,1.4706862510682592,0.9851525252140985,-1.9716766114851065,-1.8667681353620298,-1.208936884400421,0.5556353709833697,0.23980899536249004
PhysionetMI,56,0,right_hand,late,8,2.8115161077362822,2.3590655492145904,0.7097606720227233,-1.003778177972811,-1.3194785525630808,-0.876756453430263,0.5968731136941192,0.06754553860450664
PhysionetMI,57,0,left_hand,early,8,-0.9226887752644829,-1.9595518154085225,-2.159485391296474,1.5663083994219802,0.22606305435087665,0.7102334205973284,0.40127408420011196,-0.37604184175162264
PhysionetMI,57,0,left_hand,mid,8,-0.049198448298341774,-1.3773867923184415,-0.1910660214744228,2.1958386537283423,0.3845785849549425,0.16987561365612638,0.5904642218229579,-0.8563853496610638
PhysionetMI,57,0,left_hand,late,8,-1.9252090251062484,-0.9289968288360979,-1.5960490425542666,0.9949317681190515,0.7691690212515316,0.8682891106730946,-0.09347794913840894,-0.06796975006422988
PhysionetMI,57,0,right_hand,early,7,-2.9494514610851836,-4.758048045359539,-4.912079255572595,0.9509112910072315,-0.039623867941598966,0.7105222911511492,-0.2496495740109244,0.14468769768322076
PhysionetMI,57,0,right_hand,mid,7,-2.1143478533665236,-4.124565540826386,-2.7814785928111476,-0.6195839101658722,0.36353667076432333,1.439630573260981,-0.13626519378877786,-0.3982327580225755
PhysionetMI,57,0,right_hand,late,7,-0.13350966077576384,0.24876374382675145,-0.033764858447054714,1.3323090362524985,0.3796884070806876,1.7591795148409946,0.5962940607579553,-0.13807926878380555
PhysionetMI,58,0,left_hand,early,8,0.43982730705375184,0.2819410377597409,-0.2596310403316901,1.6914864136901229,2.2441071480552224,2.381449314242897,-0.2576225838116465,0.16940186308879576
PhysionetMI,58,0,left_hand,mid,8,0.3839712188663735,0.5965433731939025,0.2594814123685334,-0.0024664679916184262,0.04333491812157425,0.08489848736847677,-0.19347159441856765,0.9435364447574591
PhysionetMI,58,0,left_hand,late,8,0.4860620489409078,0.9665944896551915,1.1062521816199902,0.5216676730785303,0.7955675130313484,0.6808953981560562,0.3894897883696099,0.13240696383105957
PhysionetMI,58,0,right_hand,early,7,2.775566362929481,1.9405635749066479,1.1304167525477236,1.1874938068130405,1.1191491627064996,1.248281226585876,0.4211870767856008,-0.024956089515381828
PhysionetMI,58,0,right_hand,mid,7,0.8627065501302935,1.308524342427787,2.936370884567798,0.8674198684670672,1.1022972260729886,0.6406530955234355,-0.5458336583240231,0.15036856860266593
PhysionetMI,58,0,right_hand,late,7,3.3204131528478635,2.9405405194258605,1.365471887666647,-0.04179296567294377,0.3250227033068537,0.1658139304411935,0.4171978715394528,-0.597383647121558
PhysionetMI,59,0,left_hand,early,8,4.162097096717337,4.3577351389233145,2.7950568006011975,0.7820198449447603,2.7331695902112156,3.7031473864087,-0.19649418660165505,0.6512862042342287
PhysionetMI,59,0,left_hand,mid,8,0.7017719857494391,4.053097764220407,3.153440730863708,0.8734870435514341,1.7645894781938607,2.0813701614506694,0.6359360495334977,0.4087788458455729
PhysionetMI,59,0,left_hand,late,8,0.09344941645654015,-1.2310454097899737,-1.69869465910722,-0.34915843958259374,0.6143579254795675,0.9984648454541967,0.8957121609464983,0.4818159593123064
PhysionetMI,59,0,right_hand,early,7,-1.0034230542887823,-1.0670549503903757,-1.4158145600716998,-0.9579279828254194,0.24551891783161592,1.3989190758529493,-0.1704634151416052,-0.18711061093409312
PhysionetMI,59,0,right_hand,mid,7,-0.5670682611823337,1.0099937267250252,1.4285436382482375,-1.097754728629817,0.2296562664431804,0.8467126037510749,-0.43168482674998965,0.12910585881191175
PhysionetMI,59,0,right_hand,late,7,1.8051624558387327,1.4482618857463125,1.032716399422565,1.1554666479851827,0.9336810002989981,1.4948839367289657,0.27219134283483876,-0.12806505324290543
PhysionetMI,60,0,left_hand,early,7,-0.9781739277132608,-2.5797096785260267,-5.957935925574548,0.09764904779002613,0.041372856066218135,-0.7943874210045606,0.7179473946048899,0.7810648976672898
PhysionetMI,60,0,left_hand,mid,8,0.7282320557466594,-0.23708782880957988,-3.2587610925181543,1.3332486646842172,0.2524533973977455,-1.2678199292095207,0.6346961087386896,-0.025154559794500174
PhysionetMI,60,0,left_hand,late,8,-0.5685463090616175,-0.6114199460207271,-3.3779664883479246,0.8164993864941357,-0.2934031419513046,-0.8539030225125421,0.7118740831476301,0.022391991185314992
PhysionetMI,60,0,right_hand,early,7,-2.328321305879247,-2.398526610416972,-3.925555517042676,1.6778132108584032,1.7183807195333678,-0.6151074807890432,-0.2553990518823766,0.4634725195426684
PhysionetMI,60,0,right_hand,mid,7,-0.6265941957146574,-2.921838261722797,-0.8139042158725067,-0.18260062652799394,0.040724376428617544,1.5368663769411017,-0.13003139652994702,-0.7876078736496953
PhysionetMI,60,0,right_hand,late,8,-0.9408499700744345,-1.3354647425771895,2.368868312826197,0.9644837392836259,1.7548659436157614,1.9564851750000531,-0.43146220333298263,-0.3396138284339461
PhysionetMI,61,0,left_hand,early,7,1.0222573202252285,1.2368634162613212,1.21885628573317,-0.47340918543797744,-0.3075770451468539,0.16968935977576752,0.08772378383016737,-0.47227571563120757
PhysionetMI,61,0,left_hand,mid,7,1.6986507267053703,3.1630877757561566,3.617789805335447,0.805589160850687,1.2594025670245232,2.16084597774485,0.36098195156400603,0.4568637956250112
PhysionetMI,61,0,left_hand,late,8,-2.890643316353735,-2.373875374263445,-2.5705875116004555,-1.0776386769123716,-0.19600427661028588,-0.2818405739120594,-0.05860506813134912,-0.5853698042965461
PhysionetMI,61,0,right_hand,early,7,1.0988017829016674,1.3610753000695923,1.4118985893903258,0.20890786902809272,0.3933312113700704,0.5071618396860585,-0.12470496676703617,-0.4165152736226498
PhysionetMI,61,0,right_hand,mid,8,-1.3581282056289896,0.10524259975652761,1.1369316705298191,-0.06347038628468496,-0.14669240007090706,0.6632617925342214,0.08865379833677846,-0.8253266110003887
PhysionetMI,61,0,right_hand,late,8,1.2485632219027156,0.8221791275613739,-0.024026628171399667,-0.1259843466728393,0.6514832118296001,1.0492547805819825,0.9622397928602049,-0.7856021915010278
PhysionetMI,62,0,left_hand,early,7,-3.8623133334425552,-3.4001455941955387,-2.8210810293914714,-0.7735966322485684,-0.32539150287922436,-1.970270944749247,-0.15579393456733856,0.43612684611041314
PhysionetMI,62,0,left_hand,mid,8,-1.9013417136227277,-2.4347591858947397,-4.029965403888488,-1.837464786356554,-1.6772015079993121,-2.31378557325801,0.3588793579717608,0.11474152258686744
PhysionetMI,62,0,left_hand,late,8,-1.2493545166617914,-0.46047724295805337,-0.5592850319758229,0.17726997038200154,0.4762710881311609,0.6747950847469916,-0.38154063655512455,0.5839050802167568
PhysionetMI,62,0,right_hand,early,7,-1.869230364399067,-1.4714710597100134,-1.8753422751769162,0.47803564910374163,1.078959579360635,0.12503426438332044,-0.001632205158274403,0.585340732186923
PhysionetMI,62,0,right_hand,mid,7,-1.9025749031906918,-1.3290736932917944,-1.7370063421679718,-2.1781790766076976,-0.7902002301635125,-0.29950442351285467,0.04549110182218339,0.7582383516714041
PhysionetMI,62,0,right_hand,late,8,-2.2541373749117026,-1.2281418020479107,-0.6183324528993791,0.007546848167290211,0.41274203692804545,0.5247676831819988,0.5694767987376431,-0.9716451544234166
PhysionetMI,63,0,left_hand,early,7,-0.005968954123142372,0.9565638196084357,1.433275812406197,0.4685126433197758,-0.06252201833618345,0.5973665423703766,0.9917054357091236,0.12088977886097697
PhysionetMI,63,0,left_hand,mid,7,-1.4058637609913966,0.11167954448797804,1.7603346382339953,-0.8466177783229349,-0.258242339418724,0.4434139063583675,0.11195472694614451,-0.312553464191988
PhysionetMI,63,0,left_hand,late,8,-0.4228807091814925,-0.6821574800849454,-1.5243594812926176,0.1305168380435292,-0.12234748431328363,-0.6902994345066576,0.5656614820809236,0.6819828202527526
PhysionetMI,63,0,right_hand,early,7,-1.5881939823320457,-1.162517896386619,-1.2313069263919634,-0.9638496468534844,-1.018797230123657,-0.7513226693950592,0.12657809573169984,0.12390998586268469
PhysionetMI,63,0,right_hand,mid,8,3.613913603829951,2.3376155206715494,2.6430808683968126,1.4845277703268038,0.4606104384612253,1.211839193060336,0.1551595961515425,0.10113184925093431
PhysionetMI,63,0,right_hand,late,8,1.5465895428598302,1.3102890461513468,0.39773879622890307,-0.06725185806547657,0.633885755332737,1.0026607721281753,0.5908728086375422,-0.8742853272919974
PhysionetMI,64,0,left_hand,early,7,-3.7506948794069426,-2.0597862030662673,-2.0355253598669685,-0.3612322732321899,0.1344148283051619,-0.1812816136915035,-0.29642313092375544,-0.331697794062177
PhysionetMI,64,0,left_hand,mid,8,-0.5253553378366744,-0.956415725064449,-0.285510205023705,0.39786527926643306,-0.6644741488567663,-0.36810851912205733,-0.2957890305301426,-0.03884827419290332
PhysionetMI,64,0,left_hand,late,8,0.03127585097428076,-0.12685641838516426,0.5544244065123662,0.5266354268135249,-0.3354697803487514,0.9299721532496578,0.8932018534241679,0.2769014331359153
PhysionetMI,64,0,right_hand,early,7,0.6024151095007813,0.7377045719026564,1.4430873505179278,-0.7420966030497905,-1.2810070811598842,-0.10773938199338327,-0.4109856905327101,0.7464466464363477
PhysionetMI,64,0,right_hand,mid,7,0.5620355975041968,-0.6792360379660174,-1.4101691026303398,-0.5994187259619885,-1.3340554703258305,-0.863888891540957,-0.43004334441971787,-0.18073449657172727
PhysionetMI,64,0,right_hand,late,8,-1.6695873757045854,-2.877652893775785,-0.5131652653006433,0.9604390471212683,-0.16616416517523358,-0.3085432927670953,0.529799890596569,0.5137153874115556
PhysionetMI,65,0,left_hand,early,8,1.4962284521053235,0.6959513216857793,1.4637827760357336,0.8433429447851313,0.017560463147834438,0.3405096281242482,-0.010961335471003069,-0.424743188609325
PhysionetMI,65,0,left_hand,mid,8,1.300717156603462,0.44980358317260566,0.16594285661090014,2.642989333429589,2.116236174934564,1.7188055416227026,-0.7737132599023869,-0.21188153461613818
PhysionetMI,65,0,left_hand,late,8,0.8804489123642113,1.6907723229888387,0.05985963970703445,0.38926043490547513,0.605711929551684,-0.7203179751746405,-0.8726808565652628,0.2983633578858675
PhysionetMI,65,0,right_hand,early,7,-0.26285298282439895,0.43376761605310826,-0.6833119147015702,0.507022737264748,0.6873188832345339,0.6559390066114953,-0.44438229845197885,-0.12804915564152403
PhysionetMI,65,0,right_hand,mid,7,0.7343548205441801,1.7946794521753906,1.7576486168345353,-0.04502709313374601,-0.1923889547924013,-1.3178463632390156,-0.41063097303217844,-0.9339232957789289
PhysionetMI,65,0,right_hand,late,7,1.6695201441121905,1.2261029182420504,3.165394718169832,1.0808219389512765,0.8318251580477726,0.9349636497394792,-0.30939005477163795,0.07235803749670205
PhysionetMI,66,0,left_hand,early,7,5.867081374123029,6.22231780272154,7.155944667345942,3.797764983462684,5.207706512227268,4.093335637248483,0.09896803470397819,0.03745620135802568
PhysionetMI,66,0,left_hand,mid,7,3.136830038268347,3.086498326025339,4.007644492197414,0.07294453997431072,0.8288236246347779,1.329495159140014,0.12188642428714733,0.8959747930404751
PhysionetMI,66,0,left_hand,late,8,2.8115467840100026,4.584024351986701,3.2659357783946055,0.9616622113511759,-0.2995170856168529,-0.43655009831505787,0.07476598899607867,-0.37555964098289707
PhysionetMI,66,0,right_hand,early,7,2.7913327692834486,2.744913157368124,4.30954191469874,2.711964889678854,3.523177879753693,2.649969739098377,-0.21380593419568358,0.01156208623800674
PhysionetMI,66,0,right_hand,mid,8,1.5252566788436999,2.2269138047795622,1.9446499179329206,2.5391664564506384,2.9082536141293076,1.727253531694488,-0.12086585831411638,0.19030309416610872
PhysionetMI,66,0,right_hand,late,8,4.643464152045182,3.6042492038843776,2.805350680351183,1.7127143174238775,2.28158730757755,1.1536573070159521,0.24676589673026647,0.19503996119734857
PhysionetMI,67,0,left_hand,early,7,0.49235188643971817,-1.8437038724206565,-0.4460134528618362,1.3274339797008572,1.2193087207128142,1.521099680270366,-0.049382081410181536,0.06798785750401323
PhysionetMI,67,0,left_hand,mid,7,-1.9803109314703768,-2.2164073671149067,-0.36743573119329376,-0.9468507989900975,-1.8298156695779617,-0.5701408583292283,-0.686988603126017,-0.24832696926399242
PhysionetMI,67,0,left_hand,late,8,1.0140871832488656,1.690314889971885,5.47252458747395,1.0790965468455127,1.2946955782977998,0.6187154731023408,0.6873291576271215,-0.27116139380219023
PhysionetMI,67,0,right_hand,early,7,1.1389619686492825,-1.1668133313577436,-0.5942570529640216,0.5740674953784289,-0.7298051900926783,0.7219490580422477,0.3142735620211703,-0.11410468660566377
PhysionetMI,67,0,right_hand,mid,8,-0.29289176472875517,-1.988240831996199,-1.3660409088721557,-0.009334734154991281,-0.6778477506639116,-0.3923510515422847,-0.6468913182679092,-0.9535222082166173
PhysionetMI,67,0,right_hand,late,8,0.3302993361753709,-1.0178978993079075,-3.0023986143680372,-0.2729816622020974,1.2936816425220843,1.2575487087863504,-0.8017826151202726,-0.6432848803571272
PhysionetMI,68,0,left_hand,early,7,-2.877378777131568,0.16878684848753092,-2.4213737187213478,-0.4347123545414605,0.5845633787105219,-0.4768717476196177,-0.08605894666095729,0.0462484953151449
PhysionetMI,68,0,left_hand,mid,7,-0.280404205746419,0.047859319774205336,-1.4152969420278194,-1.6166875328185475,-1.099777022066593,-1.0819740711158752,0.6692763862140745,-0.19814024141563538
PhysionetMI,68,0,left_hand,late,8,-1.4285631304649526,-0.17628852469659828,-1.1281099194676054,0.8249465954987258,0.8028172221629908,0.11839915834472237,-0.1175172597862182,-0.7489803545257253
PhysionetMI,68,0,right_hand,early,7,1.5791950272247248,-1.0194715587845045,-1.249257203865375,-1.2345772825217287,-1.1436559255257617,-0.4114734333984832,0.11664960070129592,0.5000476845351
PhysionetMI,68,0,right_hand,mid,8,-1.1494028434382892,-2.155547485600198,-1.6049595522428364,-1.6237540352178572,-1.271025195421095,-1.0299761589187708,-0.16539461529058982,0.22375216501324385
PhysionetMI,68,0,right_hand,late,8,1.031412315195725,-0.26428216831346685,0.00739460813502979,-0.7811728400134833,-0.19371200100110364,0.7407202088661642,0.9857632675159301,0.02658046909216033
PhysionetMI,69,0,left_hand,early,8,-1.2593097579255044,-1.5161890837322602,-3.3613515123788136,-0.7467344418431882,-0.6711150040819424,-1.5697597305533146,0.454922278757488,0.35528916865725374
PhysionetMI,69,0,left_hand,mid,8,0.42769822382659317,1.444928783401628,0.1678705971852188,-1.5186591575614694,-0.9375535553876628,-0.10376944165052082,-0.43626801382912084,-0.8720813455816528
PhysionetMI,69,0,left_hand,late,8,-3.7105776122156255,0.20940156850691583,-1.402563847741032,-1.947108563318157,-2.266115955430025,-0.7289558596201171,-0.4513885998558229,-0.4552030561209467
PhysionetMI,69,0,right_hand,early,7,1.723659865107301,1.2191199177312166,-0.366362391723947,-0.40850200933579056,1.463019008656976,-1.0580383960586104,0.6494177126329733,-0.44290384658589627
PhysionetMI,69,0,right_hand,mid,7,-1.3350653056851711,-0.5498368242874944,-0.6436875239969783,-0.3049351394243676,-0.771031930505434,0.07174440068527875,0.349400779782713,0.6190692987232865
PhysionetMI,69,0,right_hand,late,7,0.6783823683399642,1.4801795897883296,1.2042097388532074,0.7004228388085539,1.9735890762502262,0.4700685628088697,-0.2793103022710635,0.19680133974617248
PhysionetMI,70,0,left_hand,early,7,-3.1935549988068397,-3.0107826186103672,-2.0496303649585927,0.6833658495350521,0.4489536338458045,0.843753385497702,-0.2181736014434418,0.1050262037719732
PhysionetMI,70,0,left_hand,mid,7,2.0592480650356495,-1.411860578837694,-1.8477718650717532,1.8397900852095255,2.1713270258874315,1.594376861486334,-0.054127238597956914,-0.07146222869546649
PhysionetMI,70,0,left_hand,late,8,-1.264486421909167,-0.647709241342151,-0.4916590168045837,-0.5677715802463659,-0.5158701960727866,-0.596885420414848,-0.4400702744020013,0.02499778059287266
PhysionetMI,70,0,right_hand,early,7,-3.6008200564123882,-3.529872633627563,-3.9764293755231526,0.34326543054344977,-0.6544223211566249,-0.4144387518048448,-0.049570668417974764,-0.09393286050079992
PhysionetMI,70,0,right_hand,mid,8,0.279283299125426,0.20660949590435207,0.25195589317852046,1.6349462510805537,1.8324518404982728,1.2517792382387969,0.05144086946670579,0.13273413570477816
PhysionetMI,70,0,right_hand,late,8,0.515085827679444,-1.5031058646771027,-2.255558128754929,-0.23124697121786864,0.0014565164063387315,-1.6410399766916262,-0.6281833134977589,-0.7529791344472407
PhysionetMI,71,0,left_hand,early,7,-1.382445550591475,0.2668017257269157,-0.6095419916617966,0.7603503379367054,-0.13402450624066073,-0.4079641648498452,-0.3880062211912204,-0.3016192748154566
PhysionetMI,71,0,left_hand,mid,7,-0.1891883341839073,-1.495772836563255,-2.341299929281291,2.0623784146679007,1.4581528399492452,-0.05426564509451217,0.8504728617671304,-0.9487248270730949
PhysionetMI,71,0,left_hand,late,8,1.7561379720688297,0.7432295417698301,-0.1462554500983282,1.7880162921164096,2.974962655284679,1.1206379190584739,-0.8462405847348676,-0.22944575896780928
PhysionetMI,71,0,right_hand,early,7,-1.6132370998542094,-1.8037320857231074,-1.5324056864232634,0.33552554710609245,-0.6299852916041039,-0.1067931537245019,0.025696310395943344,0.5171212362309633
PhysionetMI,71,0,right_hand,mid,8,0.7892445726802741,0.59906690442385,-0.21230525930231606,1.7058312811624763,1.674165407846028,1.0295120775487763,0.5760465380298591,0.2472520319834163
PhysionetMI,71,0,right_hand,late,8,-0.3473731486251413,-1.2811784573152352,-2.709851135761917,1.8700823395656918,0.5832749161924927,-0.5687119186552784,-0.7727525910355079,0.5336122210898289
PhysionetMI,72,0,left_hand,early,7,-0.634178274915214,-1.8362105990624695,-3.2770583275492506,0.10920549095686125,-0.09134844362202355,-1.5301449549787667,0.6757146962085498,0.8667698035796926
PhysionetMI,72,0,left_hand,mid,7,-2.2228396341515726,-2.3355412335664854,-4.556804485050681,0.09386230029534197,0.21850843684076546,-3.083426766394443,0.3442606735490035,0.9409167385622038
PhysionetMI,72,0,left_hand,late,8,-2.438365537252568,-2.3226972973609206,-3.087517763935119,-0.1997996026372686,-0.5014049405342207,-1.7336867871513062,0.117474834574054,0.7933271175918476
PhysionetMI,72,0,right_hand,early,7,-4.690346019344083,-3.1395978609146478,-5.0485609266688956,-0.638439006312956,0.06197801013366729,-0.3149319762247787,-0.03678183900005974,0.33932963768946345
PhysionetMI,72,0,right_hand,mid,8,-5.381938679155063,-2.0478208694048625,-1.7748236120765055,-1.4317697135940628,0.5191594308791804,0.6814836419187461,0.5040149330512176,0.3550383912643782
PhysionetMI,72,0,right_hand,late,8,-2.9408912830945533,-2.1190639559179374,-0.1184639421742325,-1.0958120174874764,-0.8272544063507735,-0.050460069637559724,0.9225562685916443,0.911957954478123
PhysionetMI,73,0,left_hand,early,7,0.4275761554795366,-0.5983992322848378,-1.0740845285385967,1.64262937767098,0.9553388541103356,-0.27753634468493665,0.4305289336930215,-0.7109245921290399
PhysionetMI,73,0,left_hand,mid,8,3.923045748162234,4.526545019851797,3.7262769376135143,-0.3651387878766157,0.21134367113317926,0.9909474491653353,-0.025723690662785084,0.4614814634899654
PhysionetMI,73,0,left_hand,late,8,3.9847047424014344,3.605141457085548,2.979532502913117,1.1423334072101283,2.3017540301159345,2.0415998824883794,-0.14433342864138984,0.28243885579757366
PhysionetMI,73,0,right_hand,early,7,3.0249085997668557,3.0361077729783696,3.2494864997859545,0.19798628951524,1.1359053061679965,1.1344252290821217,-0.03579275714325114,-0.7028151036645773
PhysionetMI,73,0,right_hand,mid,7,1.6402488107050242,2.6693998078583903,0.6022549652542768,0.6151993261955837,1.683208951087852,1.6134819417723303,0.4628727302841277,-0.44792525065146227
PhysionetMI,73,0,right_hand,late,8,3.838203362221649,2.9504737852175515,4.381404322081108,0.9757725585486516,1.595747579110927,1.5835181761504384,-0.0660859959164264,-0.23746642355318137
PhysionetMI,74,0,left_hand,early,8,2.2015006260256498,1.695287470335261,2.484157527913235,1.528019410491808,0.37870546246211684,0.48325526087525544,0.06032384194522954,-0.5194537397054905
PhysionetMI,74,0,left_hand,mid,8,-2.7020444911036647,-2.122285697316231,-0.5551246052250702,1.9429909387038808,1.3888133302779333,0.9528430738344458,-0.659136760292384,-0.34192148465081623
PhysionetMI,74,0,left_hand,late,8,2.521891140093655,1.7451158110954135,-0.7666509821609094,0.8541479662555267,1.212263826994096,0.5609197156722571,-0.5337441616011247,-0.2072185340165476
PhysionetMI,74,0,right_hand,early,7,0.8451659570227499,-0.2098651082368806,1.0986648367930827,1.122902080209789,1.6702132783373516,1.7392658568064054,-0.1304120094078263,-0.21534857148849712
PhysionetMI,74,0,right_hand,mid,7,0.06769956923038437,0.6854503578825986,0.34842860521593294,0.42374003798402043,0.9829287448240508,-0.8701518021556804,-0.6746215546665996,-0.34501474568651824
PhysionetMI,74,0,right_hand,late,7,-0.32022104801240353,-0.8012079801534622,0.2711443191425171,0.583155465757273,-0.7035101604699824,-1.2715307893361956,0.08298884512969758,-0.3711545937694089
PhysionetMI,75,0,left_hand,early,7,-0.030579942917379484,-0.9723383573007318,-2.045630516927255,2.0785375716701204,0.2371565240753529,-0.9544565527063258,0.9705425403553087,-0.3706176052005688
PhysionetMI,75,0,left_hand,mid,7,0.05060103616665769,0.1703870202653889,-0.5858784579181936,0.5046811152989222,2.1053590727586413,0.9283455673395119,0.8409971204511049,0.29564310083923545
PhysionetMI,75,0,left_hand,late,8,-0.6722002275979606,0.17472101901196063,0.023069380850110566,0.03211579393079042,1.5918748619982082,1.6523923198208719,-0.9336390356494819,0.9618692321294156
PhysionetMI,75,0,right_hand,early,7,-1.2741117656436038,-0.41839627944023855,-0.8947489697281884,1.1165107996240144,0.43196509939029715,1.53656970337922,0.17491339564980596,-0.15832874399389962
PhysionetMI,75,0,right_hand,mid,8,-2.693274959465803,-1.6110690720306584,-1.375775329218238,-0.4156675609815541,-0.8792996206091319,-0.218540322054532,0.32378553637233454,0.31082432779506414
PhysionetMI,75,0,right_hand,late,8,-0.2856667495669435,1.1614377043337025,1.7793534730710743,0.1224640024510451,-0.1418696689821791,-0.6211301803905618,-0.7233278914799095,-0.6706160288047031
PhysionetMI,76,0,left_hand,early,7,-1.252777117815586,-1.844227795615923,-1.7775248968153738,1.1102575207578849,1.107655171325296,1.0263190074846276,0.17316682511056355,-0.03928645296047633
PhysionetMI,76,0,left_hand,mid,8,-2.1313972913970236,-2.107731258233366,-2.1239453824273875,0.2469311713878093,0.12245807389726426,0.25321212503270885,-0.0017511889266813934,0.01255830816858247
PhysionetMI,76,0,left_hand,late,8,0.046623942858450396,-0.16918831324020245,-0.016122602188510582,1.6062936605977742,0.8408596962749739,-0.016279373764952032,-0.4861039065515384,-0.9799338785741059
PhysionetMI,76,0,right_hand,early,7,-0.9376199201196672,-2.48494597526589,-3.4469690048831536,0.35440222226563334,0.24773883289229534,0.422546041599363,-0.5723111396952387,-0.087707023109547
PhysionetMI,76,0,right_hand,mid,7,-1.6957618329825865,-0.6243052517983257,0.312690860693829,1.719527658211484,2.4166271207615373,3.0079645445042678,0.6886251175560851,-0.2725413033050862
PhysionetMI,76,0,right_hand,late,8,-1.147598465320527,-1.4119262804718133,-0.8421624025350999,0.8013388619326679,0.6106862092366153,0.9162548996294149,0.15350390477555056,-0.06690524864985271
